client_id,gender,purchase_datetime,purchase_time_as_seconds_from_midnight,product_id,quantity,price_per_item,discount_per_item,total_price,date
821104,M,2026-07-13,38309,33742,25,88557,67837,518000,2026-07-13
256247,M,2026-07-13,67176,3621,44,31505,5765,1132560,2026-07-13
320958,F,2026-07-13,896,42554,3,65813,47669,54432,2026-07-13
363884,M,2026-07-13,57791,39257,51,589,361,11628,2026-07-13
43985,M,2026-07-13,48555,23685,7,14735,6546,57323,2026-07-13
870775,F,2026-07-13,6589,20569,56,50416,41228,514528,2026-07-13
271448,F,2026-07-13,38193,11326,8,56710,48310,67200,2026-07-13
872467,M,2026-07-13,27054,23500,10,95097,20391,747060,2026-07-13
893443,F,2026-07-13,44598,21245,50,11153,2685,423400,2026-07-13
815662,M,2026-07-13,1956,12883,2,2331,1838,986,2026-07-13
260645,M,2026-07-13,48927,5941,3,63391,4265,177378,2026-07-13
891697,F,2026-07-13,15115,19454,47,34293,33687,28482,2026-07-13
856885,M,2026-07-13,51568,47616,59,39123,8171,1826168,2026-07-13
178984,M,2026-07-13,73436,35592,82,77391,41397,2951508,2026-07-13
398262,F,2026-07-13,22585,8209,2,90365,49737,81256,2026-07-13
45449,F,2026-07-13,41191,43979,1,37370,3193,34177,2026-07-13
672894,F,2026-07-13,48555,37162,21,22630,19072,74718,2026-07-13
309372,M,2026-07-13,4893,47642,54,16406,11275,277074,2026-07-13
341060,M,2026-07-13,24211,46834,38,11995,10894,41838,2026-07-13
417627,F,2026-07-13,285,2515,41,94746,65566,1196380,2026-07-13
283775,M,2026-07-13,18023,21331,36,49774,24165,921924,2026-07-13
418504,M,2026-07-13,4629,10993,47,63052,33541,1387017,2026-07-13
938867,M,2026-07-13,79714,36643,10,52608,11864,407440,2026-07-13
325778,F,2026-07-13,69139,37181,5,54442,41681,63805,2026-07-13
666009,F,2026-07-13,36997,5821,36,50719,8882,1506132,2026-07-13
826670,M,2026-07-13,35976,14814,39,96135,87069,353574,2026-07-13
24487,M,2026-07-13,63369,28106,29,69410,32135,1080975,2026-07-13
778984,F,2026-07-13,54198,31497,25,50459,36294,354125,2026-07-13
383545,F,2026-07-13,12005,41736,18,80283,28131,938736,2026-07-13
14810,M,2026-07-13,5614,30209,5,69299,22478,234105,2026-07-13
412470,M,2026-07-13,4495,40273,50,35276,2862,1620700,2026-07-13
332118,F,2026-07-13,55092,39055,64,55027,42545,798848,2026-07-13
975169,F,2026-07-13,8208,23822,21,45248,9777,744891,2026-07-13
290291,F,2026-07-13,57897,14523,1,8521,4820,3701,2026-07-13
776018,F,2026-07-13,70748,37653,17,15235,12851,40528,2026-07-13
398560,M,2026-07-13,83536,23096,42,55322,21186,1433712,2026-07-13
772224,M,2026-07-13,40399,30654,23,97945,43931,1242322,2026-07-13
404364,M,2026-07-13,26890,33106,19,62346,8661,1020015,2026-07-13
589072,F,2026-07-13,42755,48720,66,18001,11369,437712,2026-07-13
958407,F,2026-07-13,20537,47163,51,64720,64105,31365,2026-07-13
214783,M,2026-07-13,32736,7680,30,69554,25730,1314720,2026-07-13
923279,M,2026-07-13,26381,38585,39,79315,23658,2170623,2026-07-13
135458,M,2026-07-13,64203,10689,6,44591,13027,189384,2026-07-13
99261,F,2026-07-13,44077,10923,12,1913,974,11268,2026-07-13
967542,F,2026-07-13,84680,19112,29,35457,27025,244528,2026-07-13
915669,M,2026-07-13,49716,47042,68,16092,597,1053660,2026-07-13
173239,M,2026-07-13,67076,15662,13,40141,31686,109915,2026-07-13
138895,F,2026-07-13,36113,25952,23,77876,17322,1392742,2026-07-13
301097,M,2026-07-13,77097,21084,4,82609,65589,68080,2026-07-13
810783,M,2026-07-13,19503,16785,0,77998,30127,0,2026-07-13
11844,F,2026-07-13,30931,9735,53,33172,27081,322823,2026-07-13
707323,F,2026-07-13,73702,49031,52,99088,20485,4087356,2026-07-13
652460,F,2026-07-13,30511,12827,7,60287,12741,332822,2026-07-13
304491,F,2026-07-13,76449,25569,14,26098,17478,120680,2026-07-13
459231,F,2026-07-13,48181,12543,4,88736,77945,43164,2026-07-13
618607,F,2026-07-13,83373,31653,8,96523,33535,503904,2026-07-13
384826,M,2026-07-13,19932,38298,61,48391,33593,902678,2026-07-13
695348,F,2026-07-13,9572,29266,24,60758,24479,870696,2026-07-13
102247,M,2026-07-13,612,18304,18,74219,38809,637380,2026-07-13
923701,F,2026-07-13,36406,32482,21,97183,24054,1535709,2026-07-13
756419,F,2026-07-13,12540,33622,5,66300,50903,76985,2026-07-13
355121,F,2026-07-13,72298,41324,18,78205,24759,962028,2026-07-13
76175,F,2026-07-13,66596,27189,17,42877,5018,643603,2026-07-13
66095,F,2026-07-13,55621,2190,39,52250,11341,1595451,2026-07-13
507972,F,2026-07-13,8922,18484,46,60681,56468,193798,2026-07-13
584718,F,2026-07-13,44476,46663,80,14590,12384,176480,2026-07-13
399824,M,2026-07-13,10524,1832,37,55457,39593,586968,2026-07-13
268267,M,2026-07-13,50019,31464,48,99437,9477,4318080,2026-07-13
758896,M,2026-07-13,33906,49872,66,25514,11888,899316,2026-07-13
231930,F,2026-07-13,52729,13492,34,27367,2543,844016,2026-07-13
987642,F,2026-07-13,62732,2506,20,7810,1519,125820,2026-07-13
584904,F,2026-07-13,65941,10894,74,61245,13751,3514556,2026-07-13
196740,F,2026-07-13,58612,1493,32,25640,10472,485376,2026-07-13
108068,M,2026-07-13,45775,36371,17,41131,35396,97495,2026-07-13
760691,F,2026-07-13,33837,22628,49,20233,6321,681688,2026-07-13
556756,F,2026-07-13,69527,30284,7,18873,887,125902,2026-07-13
129771,M,2026-07-13,64545,48772,23,42986,31432,265742,2026-07-13
618620,M,2026-07-13,7179,33475,17,32655,513,546414,2026-07-13
89201,M,2026-07-13,79462,33584,11,28992,24592,48400,2026-07-13
264580,M,2026-07-13,4628,10750,83,68823,27426,3435951,2026-07-13
612438,M,2026-07-13,12937,20793,2,5306,1771,7070,2026-07-13
841964,M,2026-07-13,62266,15152,23,79719,2081,1785674,2026-07-13
380378,F,2026-07-13,23614,17897,14,37723,19742,251734,2026-07-13
489054,M,2026-07-13,65644,4537,3,55149,1974,159525,2026-07-13
179605,F,2026-07-13,16508,36241,28,65413,45816,548716,2026-07-13
660194,F,2026-07-13,21212,42117,28,56477,22224,959084,2026-07-13
668529,F,2026-07-13,80969,45757,15,23557,10164,200895,2026-07-13
218712,M,2026-07-13,15403,18295,6,46794,22091,148218,2026-07-13
3439,F,2026-07-13,76402,33890,7,40182,33139,49301,2026-07-13
893644,M,2026-07-13,11536,12673,8,35532,32406,25008,2026-07-13
94633,F,2026-07-13,60302,39050,54,59935,57467,133272,2026-07-13
95216,M,2026-07-13,67339,16511,48,96779,47337,2373216,2026-07-13
991411,M,2026-07-13,11917,39240,5,22095,18892,16015,2026-07-13
182897,F,2026-07-13,68146,21254,20,45758,21978,475600,2026-07-13
694042,M,2026-07-13,28248,32155,2,74804,61920,25768,2026-07-13
118707,F,2026-07-13,47062,31139,58,83010,56466,1539552,2026-07-13
222570,F,2026-07-13,23367,31476,8,79320,70850,67760,2026-07-13
118341,M,2026-07-13,53256,27481,95,74780,21873,5026165,2026-07-13
676368,F,2026-07-13,18710,23030,79,40163,13936,2071933,2026-07-13
789416,F,2026-07-13,31726,21792,41,33513,12758,850955,2026-07-13
532715,F,2026-07-13,40418,27205,32,34063,24759,297728,2026-07-13
229047,M,2026-07-13,11373,25702,38,31566,18916,480700,2026-07-13
968926,M,2026-07-13,30924,14727,7,46846,31506,107380,2026-07-13
285359,M,2026-07-13,53297,10743,30,12418,9410,90240,2026-07-13
846841,F,2026-07-13,48506,26670,24,14110,10344,90384,2026-07-13
805636,F,2026-07-13,4479,17619,0,25618,16525,0,2026-07-13
455911,F,2026-07-13,83920,36933,94,65524,56525,845906,2026-07-13
411658,F,2026-07-13,25731,17731,15,87884,63088,371940,2026-07-13
102302,M,2026-07-13,50675,37496,23,36995,11755,580520,2026-07-13
695019,M,2026-07-13,8643,20991,55,80654,5489,4134075,2026-07-13
782723,M,2026-07-13,27511,41059,51,85499,8748,3914301,2026-07-13
922885,M,2026-07-13,78038,3372,11,44520,36310,90310,2026-07-13
658730,F,2026-07-13,28786,22181,40,58841,3192,2225960,2026-07-13
183292,M,2026-07-13,9144,1522,26,47421,15067,841204,2026-07-13
265937,F,2026-07-13,35596,5236,6,70533,43994,159234,2026-07-13
505949,F,2026-07-13,47132,22488,30,17153,9602,226530,2026-07-13
62559,M,2026-07-13,30124,46244,44,4319,374,173580,2026-07-13
888684,F,2026-07-13,39753,17594,39,79685,16091,2480166,2026-07-13
670502,M,2026-07-13,73556,19684,3,39599,38475,3372,2026-07-13
114082,F,2026-07-13,20016,41875,52,79340,46992,1682096,2026-07-13
457070,F,2026-07-13,56572,40378,25,42311,7602,867725,2026-07-13
401366,M,2026-07-13,3217,17030,33,29815,25116,155067,2026-07-13
276591,F,2026-07-13,62940,49595,18,55078,43619,206262,2026-07-13
716389,F,2026-07-13,13366,45613,27,50495,37037,363366,2026-07-13
158524,F,2026-07-13,64641,31755,79,67842,30104,2981302,2026-07-13
830514,M,2026-07-13,23523,10323,48,35703,29129,315552,2026-07-13
944007,F,2026-07-13,45057,25734,45,82685,64097,836460,2026-07-13
364213,F,2026-07-13,40023,33879,19,65461,24193,784092,2026-07-13
53802,M,2026-07-13,12577,4009,35,16120,10281,204365,2026-07-13
793575,F,2026-07-13,55875,46207,26,99717,50054,1291238,2026-07-13
349714,M,2026-07-13,46618,47179,43,95686,48593,2024999,2026-07-13
57762,M,2026-07-13,20149,21547,5,57088,33613,117375,2026-07-13
926275,M,2026-07-13,20944,7136,74,93457,14813,5819656,2026-07-13
898063,M,2026-07-13,22613,41236,9,25328,22611,24453,2026-07-13
14734,M,2026-07-13,66812,27300,1,55587,4115,51472,2026-07-13
833837,F,2026-07-13,33761,37981,69,9041,8059,67758,2026-07-13
762227,F,2026-07-13,29668,25075,69,55430,17395,2624415,2026-07-13
539406,M,2026-07-13,26684,5881,28,9210,5336,108472,2026-07-13
815253,M,2026-07-13,29708,12303,18,55786,45098,192384,2026-07-13
536231,F,2026-07-13,81043,1798,9,74557,8632,593325,2026-07-13
343492,F,2026-07-13,13126,14616,49,99076,58240,2000964,2026-07-13
195214,F,2026-07-13,52707,24277,19,66121,48179,340898,2026-07-13
412858,F,2026-07-13,80814,334,5,15243,2131,65560,2026-07-13
366021,F,2026-07-13,16799,8360,27,55833,50049,156168,2026-07-13
286946,F,2026-07-13,26635,46435,52,24505,17972,339716,2026-07-13
61926,F,2026-07-13,33748,22901,41,19660,15603,166337,2026-07-13
127839,M,2026-07-13,48222,9496,37,9291,7635,61272,2026-07-13
420579,M,2026-07-13,75737,23314,11,1382,633,8239,2026-07-13
235497,M,2026-07-13,60386,28358,23,13758,4786,206356,2026-07-13
128619,F,2026-07-13,35897,14711,23,97225,24014,1683853,2026-07-13
237990,M,2026-07-13,80860,32919,29,53590,18282,1023932,2026-07-13
787161,F,2026-07-13,80408,41059,5,85499,79686,29065,2026-07-13
949619,M,2026-07-13,30678,35796,4,92110,62079,120124,2026-07-13
919303,M,2026-07-13,80648,28026,3,91516,35468,168144,2026-07-13
117600,M,2026-07-13,9529,15699,18,20272,10838,169812,2026-07-13
655876,M,2026-07-13,76779,26663,20,58592,55740,57040,2026-07-13
801430,M,2026-07-13,56819,44299,27,83255,14432,1858221,2026-07-13
425338,F,2026-07-13,72182,9954,29,89623,10575,2292392,2026-07-13
49951,F,2026-07-13,79959,4906,45,93213,20399,3276630,2026-07-13
111443,M,2026-07-13,83763,45649,46,48534,28548,919356,2026-07-13
362006,F,2026-07-13,25565,26101,37,70290,66777,129981,2026-07-13
944341,F,2026-07-13,67144,4980,16,55430,15491,639024,2026-07-13
35321,F,2026-07-13,25760,2712,13,75833,59647,210418,2026-07-13
822120,M,2026-07-13,36149,23259,7,39515,1068,269129,2026-07-13
852181,F,2026-07-13,74773,48323,10,13403,11961,14420,2026-07-13
164994,M,2026-07-13,19561,32007,3,93310,57861,106347,2026-07-13
710660,M,2026-07-13,1316,8677,34,10168,4214,202436,2026-07-13
141890,F,2026-07-13,47058,1981,1,12894,7966,4928,2026-07-13
936963,M,2026-07-13,41409,30424,43,51811,24901,1157130,2026-07-13
791937,M,2026-07-13,85473,35278,38,53128,36328,638400,2026-07-13
115441,F,2026-07-13,76885,15833,68,67832,27715,2727956,2026-07-13
32035,F,2026-07-13,25646,2956,29,66701,7242,1724311,2026-07-13
441926,F,2026-07-13,16792,27110,56,54302,8025,2591512,2026-07-13
915550,F,2026-07-13,58148,35794,24,42729,36822,141768,2026-07-13
347882,F,2026-07-13,17792,42482,64,68710,66829,120384,2026-07-13
623647,M,2026-07-13,57186,21412,8,68328,63181,41176,2026-07-13
201380,F,2026-07-13,24605,39914,41,1247,634,25133,2026-07-13
705948,M,2026-07-13,6725,27686,20,41465,19414,441020,2026-07-13
346129,F,2026-07-13,3945,38620,58,51897,33430,1071086,2026-07-13
870931,F,2026-07-13,41134,5239,87,20754,6232,1263414,2026-07-13
337636,F,2026-07-13,20341,35139,29,76382,13850,1813428,2026-07-13
452657,M,2026-07-13,9685,21736,0,77850,57806,0,2026-07-13
613937,M,2026-07-13,1664,23924,28,26012,19006,196168,2026-07-13
614610,M,2026-07-13,32184,43231,43,88670,77128,496306,2026-07-13
115377,F,2026-07-13,51720,16184,73,14413,2791,848406,2026-07-13
743849,M,2026-07-13,28763,24917,9,88176,25835,561069,2026-07-13
693595,F,2026-07-13,43504,40813,35,35754,20886,520380,2026-07-13
520487,M,2026-07-13,42497,25457,20,91495,63262,564660,2026-07-13
385949,F,2026-07-13,43567,29646,17,36271,19202,290173,2026-07-13
315376,F,2026-07-13,38920,28626,49,6122,1067,247695,2026-07-13
127162,F,2026-07-13,7310,18831,48,55814,14792,1969056,2026-07-13
953211,M,2026-07-13,57721,6327,58,37704,2152,2062016,2026-07-13
338886,M,2026-07-13,41980,41970,5,83675,5519,390780,2026-07-13
931366,F,2026-07-13,14927,4265,23,63453,45104,422027,2026-07-13
771165,M,2026-07-13,20731,41130,0,2278,651,0,2026-07-13
454833,F,2026-07-13,35372,43980,7,3316,3159,1099,2026-07-13
644711,F,2026-07-13,36153,27188,73,66129,40558,1866683,2026-07-13
313098,M,2026-07-13,53995,45665,34,45676,31709,474878,2026-07-13
832596,F,2026-07-13,7815,44696,24,33196,33000,4704,2026-07-13
99599,F,2026-07-13,26989,42135,44,64559,21416,1898292,2026-07-13
553837,M,2026-07-13,68111,22621,21,66538,30542,755916,2026-07-13
221631,F,2026-07-13,61551,7794,10,21496,5930,155660,2026-07-13
216077,M,2026-07-13,27506,42978,6,91523,81531,59952,2026-07-13
122904,F,2026-07-13,59582,40441,75,53277,50137,235500,2026-07-13
11063,F,2026-07-13,35356,6774,10,9290,7924,13660,2026-07-13
967773,M,2026-07-13,76216,33257,46,4769,4708,2806,2026-07-13
608352,M,2026-07-13,29836,37810,18,58237,3311,988668,2026-07-13
913815,F,2026-07-13,34097,41098,25,72755,27643,1127800,2026-07-13
223935,F,2026-07-13,3704,8535,29,12303,3057,268134,2026-07-13
498878,F,2026-07-13,51689,6550,61,74524,27078,2894206,2026-07-13
58756,M,2026-07-13,82760,25974,13,22024,284,282620,2026-07-13
175657,F,2026-07-13,29813,27343,5,36341,20132,81045,2026-07-13
39212,F,2026-07-13,29026,20299,63,30410,2021,1788507,2026-07-13
646472,M,2026-07-13,29731,42277,10,48279,32246,160330,2026-07-13
325527,M,2026-07-13,56290,32345,6,65140,58409,40386,2026-07-13
841122,F,2026-07-13,60136,2403,46,88380,77527,499238,2026-07-13
483490,F,2026-07-13,85577,48901,22,21112,11551,210342,2026-07-13
929132,M,2026-07-13,32115,16733,31,94625,84796,304699,2026-07-13
697664,F,2026-07-13,3409,12497,29,53711,2818,1475897,2026-07-13
754565,F,2026-07-13,69773,5778,20,44220,716,870080,2026-07-13
946325,M,2026-07-13,25875,23211,5,15952,5805,50735,2026-07-13
113248,F,2026-07-13,80000,15047,89,59917,36992,2040325,2026-07-13
564759,F,2026-07-13,13280,28690,2,86850,39093,95514,2026-07-13
578250,F,2026-07-13,62222,41698,23,38108,9705,653269,2026-07-13
694148,M,2026-07-13,29231,45761,35,38551,11118,960155,2026-07-13
257268,F,2026-07-13,43,918,38,74837,16826,2204418,2026-07-13
129698,F,2026-07-13,60475,16499,16,61136,51893,147888,2026-07-13
871006,M,2026-07-13,74472,15572,83,60315,33530,2223155,2026-07-13
732872,M,2026-07-13,51503,16368,24,19323,9478,236280,2026-07-13
657336,F,2026-07-13,8192,7448,33,30703,26250,146949,2026-07-13
911233,F,2026-07-13,50128,29951,60,4037,1636,144060,2026-07-13
404263,M,2026-07-13,53222,47637,3,37397,20162,51705,2026-07-13
542358,F,2026-07-13,29929,39192,53,96689,10724,4556145,2026-07-13
53854,F,2026-07-13,61628,43580,14,53077,42001,155064,2026-07-13
62601,M,2026-07-13,1385,40503,24,30778,12917,428664,2026-07-13
264528,F,2026-07-13,33440,32469,0,95006,39703,0,2026-07-13
667299,M,2026-07-13,66275,35433,8,19118,15004,32912,2026-07-13
363145,M,2026-07-13,26126,20561,1,66500,66307,193,2026-07-13
461097,M,2026-07-13,29726,44506,67,24502,8056,1101882,2026-07-13
56386,F,2026-07-13,11944,30645,43,86655,24509,2672278,2026-07-13
943804,F,2026-07-13,22535,49595,3,55078,32253,68475,2026-07-13
36882,F,2026-07-13,54101,40080,19,16453,9244,136971,2026-07-13
863763,F,2026-07-13,53226,49434,24,70779,7881,1509552,2026-07-13
931472,M,2026-07-13,25430,12916,27,36060,33007,82431,2026-07-13
181854,F,2026-07-13,79052,6167,20,45285,27043,364840,2026-07-13
234478,M,2026-07-13,32556,42495,56,65700,26725,2182600,2026-07-13
473907,M,2026-07-13,23109,38816,70,74413,6590,4747610,2026-07-13
251125,M,2026-07-13,17285,7009,55,17387,9731,421080,2026-07-13
194416,F,2026-07-13,50150,90,60,58175,9010,2949900,2026-07-13
150505,F,2026-07-13,8921,6794,33,16023,14447,52008,2026-07-13
621134,M,2026-07-13,83289,17455,85,34769,16693,1536460,2026-07-13
838844,F,2026-07-13,31929,5015,26,61025,22360,1005290,2026-07-13
294155,F,2026-07-13,37478,39380,69,24363,16147,566904,2026-07-13
914377,M,2026-07-13,30416,43350,18,72954,26038,844488,2026-07-13
422341,M,2026-07-13,5586,7003,20,15622,1889,274660,2026-07-13
433988,F,2026-07-13,43981,6823,10,49871,35165,147060,2026-07-13
508746,F,2026-07-13,60502,41023,9,14921,25,134064,2026-07-13
116385,M,2026-07-13,38169,37422,2,65598,1733,127730,2026-07-13
772024,M,2026-07-13,12618,39705,73,53473,46678,496035,2026-07-13
883374,M,2026-07-13,82467,14700,4,47021,3333,174752,2026-07-13
796666,M,2026-07-13,67461,38312,6,18563,12451,36672,2026-07-13
536825,F,2026-07-13,6428,17897,12,37723,12144,306948,2026-07-13
982621,M,2026-07-13,73451,18527,40,86956,5868,3243520,2026-07-13
866947,M,2026-07-13,38787,41573,41,55515,39381,661494,2026-07-13
625653,F,2026-07-13,86032,20551,5,89610,33781,279145,2026-07-13
40607,M,2026-07-13,29963,35321,42,2946,368,108276,2026-07-13
535869,F,2026-07-13,47134,32268,29,53953,48059,170926,2026-07-13
808125,F,2026-07-13,79642,41375,1,72475,41971,30504,2026-07-13
151556,F,2026-07-13,85461,28065,45,71982,59668,554130,2026-07-13
975039,M,2026-07-13,13884,49656,3,60045,51985,24180,2026-07-13
600810,F,2026-07-13,70589,25617,17,84362,47635,624359,2026-07-13
987952,M,2026-07-13,12168,5464,4,98984,46159,211300,2026-07-13
964785,M,2026-07-13,77094,16382,10,50230,21404,288260,2026-07-13
563226,M,2026-07-13,35165,31681,2,48724,18960,59528,2026-07-13
149238,F,2026-07-13,44128,377,52,75008,54320,1075776,2026-07-13
987888,F,2026-07-13,48261,26476,27,69487,8829,1637766,2026-07-13
923750,M,2026-07-13,85866,6559,12,81452,23532,695040,2026-07-13
915261,F,2026-07-13,61717,35160,64,74175,19553,3495808,2026-07-13
525503,F,2026-07-13,54871,25430,45,29028,26693,105075,2026-07-13
784255,M,2026-07-13,73560,22942,40,24715,16765,318000,2026-07-13
707013,M,2026-07-13,85631,41097,38,57590,15422,1602384,2026-07-13
362118,M,2026-07-13,36351,2462,8,44778,32353,99400,2026-07-13
762708,M,2026-07-13,31295,24821,16,9596,275,149136,2026-07-13
817572,M,2026-07-13,26914,21966,37,2163,968,44215,2026-07-13
986946,M,2026-07-13,24091,5036,22,98483,32933,1442100,2026-07-13
322601,M,2026-07-13,20571,37214,1,67659,18431,49228,2026-07-13
243820,M,2026-07-13,4876,16718,48,73775,34986,1861872,2026-07-13
472475,M,2026-07-13,1923,22404,60,72753,58120,877980,2026-07-13
407545,M,2026-07-13,13046,24420,33,4460,1152,109164,2026-07-13
28057,M,2026-07-13,44068,41940,64,75993,22923,3396480,2026-07-13
357300,M,2026-07-13,10309,6611,20,3858,1907,39020,2026-07-13
450184,M,2026-07-13,3638,32380,4,14104,9665,17756,2026-07-13
420012,F,2026-07-13,59487,21590,86,19416,4778,1258868,2026-07-13
398421,F,2026-07-13,47254,12292,49,85299,30767,2672068,2026-07-13
222723,F,2026-07-13,60063,32317,15,14603,9391,78180,2026-07-13
789980,M,2026-07-13,79082,18696,45,25746,17825,356445,2026-07-13
583749,F,2026-07-13,79430,47663,86,34999,34609,33540,2026-07-13
873392,F,2026-07-13,33,14416,43,21736,9416,529760,2026-07-13
866959,F,2026-07-13,26309,34244,10,13758,13390,3680,2026-07-13
313946,M,2026-07-13,39763,7638,65,71735,9783,4026880,2026-07-13
758217,F,2026-07-13,801,41406,12,31555,11280,243300,2026-07-13
488935,F,2026-07-13,23684,7513,88,82520,70,7255600,2026-07-13
562083,M,2026-07-13,44132,30432,50,50502,45834,233400,2026-07-13
558379,F,2026-07-13,26141,38640,60,13590,10056,212040,2026-07-13
744993,M,2026-07-13,70715,22970,14,52636,4516,673680,2026-07-13
840487,F,2026-07-13,25216,32869,29,50807,35006,458229,2026-07-13
964362,M,2026-07-13,2265,30696,59,89406,3690,5057244,2026-07-13
696002,F,2026-07-13,33986,28687,14,92848,79467,187334,2026-07-13
595527,M,2026-07-13,44446,37849,38,3651,780,109098,2026-07-13
802830,M,2026-07-13,76358,20633,64,74155,21582,3364672,2026-07-13
824922,F,2026-07-13,4166,38390,19,29926,9848,381482,2026-07-13
699588,F,2026-07-13,79414,44773,65,74747,23219,3349320,2026-07-13
942547,F,2026-07-13,21353,28495,46,29988,11676,842352,2026-07-13
316787,F,2026-07-13,40818,20687,49,18434,2080,801346,2026-07-13
332910,F,2026-07-13,1284,17569,46,38086,14018,1107128,2026-07-13
499087,M,2026-07-13,77223,45274,31,98680,5897,2876273,2026-07-13
263222,M,2026-07-13,67159,7389,15,45486,6421,585975,2026-07-13
896953,M,2026-07-13,68060,44033,3,99563,87145,37254,2026-07-13
460887,M,2026-07-13,23236,25731,31,6930,1696,162254,2026-07-13
254101,F,2026-07-13,78828,9290,44,75869,47485,1248896,2026-07-13
612293,M,2026-07-13,28158,6956,49,46940,16693,1482103,2026-07-13
767188,M,2026-07-13,25785,20498,26,65816,57183,224458,2026-07-13
547440,F,2026-07-13,86297,20106,0,30712,15739,0,2026-07-13
350988,M,2026-07-13,20125,43567,1,65363,49395,15968,2026-07-13
23271,M,2026-07-13,68766,44910,55,50989,11223,2187130,2026-07-13
391086,M,2026-07-13,48787,5111,25,67054,20957,1152425,2026-07-13
912849,M,2026-07-13,2844,32305,70,61999,8967,3712240,2026-07-13
369068,M,2026-07-13,7040,35438,46,85380,77750,350980,2026-07-13
727815,M,2026-07-13,4010,14973,9,77293,46024,281421,2026-07-13
116239,M,2026-07-13,72804,29319,34,82382,18554,2170152,2026-07-13
681013,F,2026-07-13,61375,34298,48,1491,1154,16176,2026-07-13
980698,M,2026-07-13,24594,40814,10,60720,18899,418210,2026-07-13
819699,F,2026-07-13,77505,45545,54,77022,50228,1446876,2026-07-13
385373,M,2026-07-13,69938,20225,84,54144,24173,2517564,2026-07-13
743703,M,2026-07-13,46631,8821,4,95304,24069,284940,2026-07-13
995156,M,2026-07-13,38001,48568,7,3875,3858,119,2026-07-13
676106,M,2026-07-13,1599,7133,36,88246,76945,406836,2026-07-13
370279,M,2026-07-13,53129,27694,28,95290,12880,2307480,2026-07-13
850583,M,2026-07-13,80439,32373,9,11086,1925,82449,2026-07-13
201730,F,2026-07-13,31284,48563,50,44124,18267,1292850,2026-07-13
265175,F,2026-07-13,14239,42908,17,58603,9188,840055,2026-07-13
223147,M,2026-07-13,67991,17784,40,90844,29753,2443640,2026-07-13
86001,F,2026-07-13,5444,32557,77,11774,3329,650265,2026-07-13
877273,F,2026-07-13,9642,37766,77,51194,8943,3253327,2026-07-13
671058,M,2026-07-13,11924,22432,55,9487,5109,240790,2026-07-13
951680,F,2026-07-13,77377,34382,0,83856,49049,0,2026-07-13
240020,M,2026-07-13,3710,42718,69,4788,4278,35190,2026-07-13
345724,M,2026-07-13,84939,34533,32,75992,22200,1721344,2026-07-13
231936,M,2026-07-13,55254,4927,7,20745,19351,9758,2026-07-13
584347,F,2026-07-13,22907,5609,5,57448,34903,112725,2026-07-13
907094,M,2026-07-13,58713,1085,51,9064,1344,393720,2026-07-13
215966,F,2026-07-13,1789,20139,56,47051,45603,81088,2026-07-13
49986,F,2026-07-13,72878,4455,11,58538,21885,403183,2026-07-13
553330,M,2026-07-13,6049,28941,70,66639,36743,2092720,2026-07-13
272868,M,2026-07-13,33549,2589,1,25062,6376,18686,2026-07-13
884467,F,2026-07-13,5961,15030,42,45383,15756,1244334,2026-07-13
376512,F,2026-07-13,70731,30310,10,94958,39873,550850,2026-07-13
859405,F,2026-07-13,60288,35259,64,96651,14271,5272320,2026-07-13
915986,M,2026-07-13,53798,15235,19,32087,5096,512829,2026-07-13
614976,M,2026-07-13,58684,37965,39,50133,4606,1775553,2026-07-13
348842,M,2026-07-13,25630,21235,15,7797,6141,24840,2026-07-13
471126,F,2026-07-13,25590,22944,5,23012,43,114845,2026-07-13
882748,F,2026-07-13,34728,3915,46,9890,2399,344586,2026-07-13
655132,M,2026-07-13,56946,31310,14,15982,12887,43330,2026-07-13
414224,M,2026-07-13,37705,1353,49,46821,12725,1670704,2026-07-13
127971,M,2026-07-13,61272,43862,19,93717,21413,1373776,2026-07-13
881479,M,2026-07-13,55761,4615,78,36802,33364,268164,2026-07-13
711651,M,2026-07-13,31042,7668,39,34826,2726,1251900,2026-07-13
289410,M,2026-07-13,34067,8337,17,16916,11334,94894,2026-07-13
861520,F,2026-07-13,14993,4851,48,2639,614,97200,2026-07-13
792909,F,2026-07-13,67526,36098,32,28946,26575,75872,2026-07-13
782844,M,2026-07-13,9012,46432,41,46462,37514,366868,2026-07-13
843243,F,2026-07-13,9512,43687,35,74716,5260,2430960,2026-07-13
144144,M,2026-07-13,82281,38193,74,88770,53859,2583414,2026-07-13
651288,F,2026-07-13,27622,36372,27,17827,17805,594,2026-07-13
868214,F,2026-07-13,85415,39593,25,26920,7820,477500,2026-07-13
612646,M,2026-07-13,1091,19793,66,8241,526,509190,2026-07-13
191362,M,2026-07-13,44160,641,45,46584,24178,1008270,2026-07-13
534491,M,2026-07-13,7903,25370,18,51676,29751,394650,2026-07-13
408542,M,2026-07-13,7830,914,37,50868,28989,809523,2026-07-13
204910,F,2026-07-13,40239,3275,55,80662,47120,1844810,2026-07-13
864666,F,2026-07-13,41987,47308,49,48154,43724,217070,2026-07-13
866057,M,2026-07-13,36849,10711,34,40788,28722,410244,2026-07-13
558488,M,2026-07-13,10675,38982,18,72774,56282,296856,2026-07-13
488168,M,2026-07-13,63846,26086,78,20623,12397,641628,2026-07-13
